0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
Цех №4,ЛЧ-35-11/600,Н-616А,240717,Насос мембранный,9118252,N-K31,Клапан,Клапан прямого действия,Клапан комбинированный гидравлический в сборе,"Клапан головки в сборе, черт. № PML2-04/2, поз. 29, 1.4571, иден. № 542516, насос N-K31, BRAN+LUEBBE",763410,51459404,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1995,,,MARK,"Клапан всасывающий, клапан нагнетательный",1,компл,ПС,ПС,+,1 компл.,на группу однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Плоское эластичное,Прокладка,"Уплотнение редуктора, черт. № k-01/2, поз. 27, FD 3, иден. № 150073, насос N-K31, BRAN+LUEBBE",763385,51459288,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,Плоские эластичные уплонения крышек корпуса и полостей цилиндра,1,компл,,+,+,1 компл.,на группу однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Плоское эластичное,Прокладка,"Уплотнение редуктора, черт. № k-01/2, поз. 29, FD 3, иден. № 150076, насос N-K31, BRAN+LUEBBE",763383,51459126,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,Плоские эластичные уплонения крышек корпуса и полостей цилиндра,1,компл,,+,+,1 компл.,на группу однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Плоское эластичное,Прокладка,"Уплотнение головки 21,5х31,5х2, черт. № PML2-04/2, поз. 43, FD 10, иден. № 150120, насос N-K31, BRAN+LUEBBE",763382,51459277,Утвержден (имеет код SAP),ERSZ,4,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,Плоские эластичные уплонения крышек корпуса и полостей цилиндра,1,компл,,+,+,1 компл.,на группу однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Привод,Червячная передача,Колесо червячное,"Колесо червячное редуктора 39/2, черт. № k-01/2, поз. 02, 2.1060, иден. № 223004, насос N-K31, BRAN+LUEBBE",763429,51459572,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,Зубчатая передача,1,компл,ПС,ПС,+,1 компл.,на группу однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Привод,Ручной,,"Узел редуктора в сборе, черт. № k-01/2, поз. 10, иден. № 429000, насос N-K31, BRAN+LUEBBE",763428,51459337,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,,,,шт,,,,,
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Крейцкопф,Крейцкопф в сборе,,"Узел редуктора в сборе, черт. № k-01/2, поз. 11, иден. № 429300S, насос N-K31, BRAN+LUEBBE",763427,51459237,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,Крейцкопф (ползун),,компл,,,,1 компл.,на группу однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Мембрана,Элемент монтажа,Толкатель,"Толкатель головки, черт. № PML2-04/2, поз. 14, C45, иден. № 303084, насос N-K31, BRAN+LUEBBE",763426,51459469,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,,,,шт,,,,,
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Поршень/плунжер,Поршень в сборе,,"Поршень головки 25 30HUB, черт. № PML2-04/2, поз. 15, 1.4571, иден. № 312410, насос N-K31, BRAN+LUEBBE",763425,51459377,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,,,,шт,,,,,
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Эластомерное,Кольцо,"Манжета уплотнительная D 25х37 K3, черт. № PML2-04/2, поз. 21, иден. № 364062, насос N-K31, BRAN+LUEBBE",763424,51459402,Утвержден (имеет код SAP),ERSZ,3,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,Эластомерные уплотнения (O-ring),1,компл,,+,+,1 компл.,На каждую единицу оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Головка нагнетательная,,,"Головка насоса 25x30 в сборе, черт. № PML2-04/2, иден. № 512064SV, насос NK-31, BRAN+LUEBBE",510275,50896991,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,,,,шт,,,,,
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Эластомерное,Кольцо О-образное,"Кольцо О-образное головки 40х4, черт. № PML2-04/2, поз. 25, NBR, иден. № 152015, насос N-K31, BRAN+LUEBBE",763388,51459312,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,Эластомерные уплотнения (O-ring),1,компл,,+,+,1 компл.,На каждую единицу оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Эластомерное,Кольцо О-образное,"Кольцо О-образное 4,47х1,78, черт. № k-01/2, поз. 33, NBR, иден. № 811230, насос N-K31, BRAN+LUEBBE",763389,51459308,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,Эластомерные уплотнения (O-ring),1,компл,,+,+,1 компл.,На каждую единицу оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Эластомерное,Кольцо О-образное,"Кольцо О-образное головки 4,6х2, черт. № PML2-04/2, поз. 44, FPM, иден. № 152007, насос N-K31, BRAN+LUEBBE",763387,51459360,Утвержден (имеет код SAP),ERSZ,2,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,Эластомерные уплотнения (O-ring),1,компл,,+,+,1 компл.,На каждую единицу оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Кольцо,Стопорное,Разрезное,"Кольцо стопорное редуктора 40х1,75, черт. № k-01/2, поз. 20, FEDERST, иден. № 101617, насос N-K31, BRAN+LUEBBE",763390,51459370,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,,,,шт,,,,,
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Сальниковое жидкостное,Кольцо направляющее,"Кольцо прокладочное головки 25, черт. № PML2-04/2, поз. 16, 1.4571, иден. № 303036, насос N-K31, BRAN+LUEBBE",763391,51459380,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,,,,шт,,,,,
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Сальниковое жидкостное,Кольцо фонарное,"Кольцо затворное головки 25, черт. № PML2-04/2, поз. 18, 1.4571, иден. № 303043, насос N-K31, BRAN+LUEBBE",763392,51459359,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,,,,шт,,,,,
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Сальниковое жидкостное,Букса,"Кольцо упорное головки 25, черт. № PML2-04/2, поз. 19, 1.4571, иден. № 303027, насос N-K31, BRAN+LUEBBE",763393,51459363,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,,,,шт,,,,,
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Сальниковое жидкостное,Кольцо концевое,"Кольцо базисное головки 25х37, КЗ, черт. № PML2-04/2, поз. 22, иден. № 364087, насос N-K31, BRAN+LUEBBE",763394,51459233,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,,,,шт,,,,,
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Сальниковое жидкостное,Кольцо уплотнительное,"Кольцо головки 25х40х10, черт. № PML2-04/2, поз. 24, NBR, иден. № 369555, насос N-K31, BRAN+LUEBBE",763395,51459368,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,,,,шт,,,,,
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Уплотнения,Эластомерное,Кольцо,"Кольцо головки 40х4, черт. № PML2-04/2, поз. 41, FEDERST, иден. № 190107, насос N-K31, BRAN+LUEBBE",763396,51459336,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,Эластомерные уплотнения (O-ring),1,компл,,+,+,1 компл.,На каждую единицу оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Клапан,Клапан прямого действия,Клапан шаровой в сборе,"Клапан головки в сборе, черт. № PML2-04/2, поз. 31, 1.4571, иден. № 545011, насос N-K31, BRAN+LUEBBE",332251,50899839,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,"Клапан всасывающий, клапан нагнетательный",1,компл,ПС,ПС,+,1 компл.,на группу однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Клапан,Клапан прямого действия,Клапан комбинированный гидравлический в сборе,"Клапан головки в сборе, черт. № PML2-04/2, поз. 30, 1.4571, иден. № 542517, насос N-K31, BRAN+LUEBBE",763411,51459405,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,"Клапан всасывающий, клапан нагнетательный",1,компл,ПС,ПС,+,1 компл.,на группу однотипного оборудования
Цех №4,ЛЧ-35-11/600,Н-616Б,240717,Насос мембранный,9118251,N-K31,Клапан,Клапан прямого действия,Клапан комбинированный гидравлический в сборе,"Клапан головки в сборе, черт. № PML2-04/2, поз. 29, 1.4571, иден. № 542516, насос N-K31, BRAN+LUEBBE",763410,51459404,Утвержден (имеет код SAP),ERSZ,1,ШТ,BRAN+LUEBBE,31.12.1996,,,MARK,"Клапан всасывающий, клапан нагнетательный",1,компл,ПС,ПС,+,1 компл.,на группу однотипного оборудования
